FECHA,TMAX,TMIN,NOMBRE
Dec-22,24.8,11.5,DOLORES AERO
Dec-22,21.6,8.5,EL BOLSON AERO
Dec-22,19.5,5,EL CALAFATE AERO
Dec-22,29,15.4,EL PALOMAR AERO
Dec-22,,,EL TREBOL
Dec-22,33.4,19,ESCUELA DE AVIACION MILITAR AERO
Dec-22,17.8,,ESQUEL AERO
Dec-22,29.1,13.4,EZEIZA AERO
Dec-22,34.5,24.2,FORMOSA AERO
Dec-22,29.6,10,GENERAL PICO AERO
Dec-22,18,6,GOBERNADOR GREGORES AERO
Dec-22,29.8,18.9,GUALEGUAYCHU AERO
Dec-22,32.4,21.9,IGUAZU AERO
Dec-22,35,23.8,ITUZAINGO
Dec-22,34,22.5,JACHAL
Dec-22,38.7,20.4,JUJUY AERO
Dec-22,35.7,18.4,JUJUY U N
Dec-22,31.7,14.7,JUNIN AERO
Dec-22,27.7,14,LA PLATA AERO
Dec-22,21.9,6.6,LA QUIACA OBSERVATORIO
Dec-22,40.3,25.8,LA RIOJA AERO
Dec-22,30.5,16.4,LABOULAYE AERO
Dec-22,25,10,LAS FLORES
Dec-22,36.8,24.2,LAS LOMITAS
Dec-22,31.5,10.2,MALARGUE AERO
Dec-22,24.5,9,MAQUINCHAO
Dec-22,20.6,9.7,MAR DEL PLATA AERO
Dec-22,33.2,18.7,MARCOS JUAREZ AERO
Dec-22,30.6,,MARIANO MORENO AERO
Dec-22,31.8,21.3,MENDOZA AERO
Dec-22,29.9,18.1,MENDOZA OBSERVATORIO
Dec-22,39.5,24.5,MERCEDES AERO (CTES)
Dec-22,,16,MERLO AERO
Dec-22,37.3,20.3,METAN
Dec-22,36.8,26.2,MONTE CASEROS AERO
Dec-22,30,16.3,MORON AERO
Dec-22,28.2,16.4,NEUQUEN AERO
Dec-22,29.9,13.8,NUEVE DE JULIO
Dec-22,30,23,OBERA
Dec-22,24.5,9.9,OLAVARRIA AERO
Dec-22,40.2,23.2,ORAN AERO
Dec-22,32.5,21.5,PARANA AERO
Dec-22,23.5,8,PASO DE INDIOS
Dec-22,37.4,26.2,PASO DE LOS LIBRES AERO
Dec-22,27.9,10.6,PEHUAJO AERO
Dec-22,,7.2,PERITO MORENO AERO
Dec-22,24.4,9.3,PIGUE AERO
Dec-22,34.2,20,PILAR OBSERVATORIO
Dec-22,30.4,23.8,POSADAS AERO
Dec-22,37.6,22.7,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
Dec-22,22,7.3,PUERTO DESEADO AERO
Dec-22,24.8,12.4,PUERTO MADRYN AERO
Dec-22,25.2,15,PUNTA INDIO B.A.
Dec-22,31.5,21.5,RAFAELA AERO
Dec-22,36.6,25,RECONQUISTA AERO
Dec-22,37,23.5,RESISTENCIA AERO
Dec-22,25.2,13.4,RIO COLORADO
Dec-22,32,17.7,RIO CUARTO AERO
Dec-22,18.5,7,RIO GALLEGOS AERO
Dec-22,15.6,3.4,RIO GRANDE B.A.
Dec-22,41,23.5,RIVADAVIA
Dec-22,31.6,17.8,ROSARIO AERO
Dec-22,35.8,20.1,SALTA AERO
Dec-22,24.6,14,SAN ANTONIO OESTE AERO
Dec-22,31.1,12.3,SAN CARLOS (MZA)
Dec-22,28.2,19.1,SAN FERNANDO AERO
Dec-22,35.4,22.4,SAN JUAN AERO
Dec-22,21.5,7.2,SAN JULIAN AERO
Dec-22,31.6,21.1,SAN LUIS AERO
Dec-22,32,20,SAN MARTIN (MZA)
Dec-22,30,11.6,SAN RAFAEL AERO
Dec-22,21.5,6.7,SANTA CRUZ AERO
Dec-22,27.2,14.3,SANTA ROSA AERO
Dec-22,34.8,21.2,SANTA ROSA DE CONLARA AERO
Dec-22,40.8,21.2,SANTIAGO DEL ESTERO AERO
Dec-22,32.2,22.5,SAUCE VIEJO AERO
Dec-22,32.5,22.5,SUNCHALES AERO
Dec-22,24.5,7,TANDIL AERO
Dec-22,38.1,23,TARTAGAL AERO
Dec-22,38,20.7,TERMAS DE RIO HONDO AERO
Dec-22,38.5,22,TINOGASTA
Dec-22,26.4,10.9,TRELEW AERO
Dec-22,28.8,13.3,TRENQUE LAUQUEN
Dec-22,25.5,12,TRES ARROYOS
Dec-22,38.2,20.9,TUCUMAN AERO
Dec-22,12.5,5.4,USHUAIA AERO
Dec-22,32.5,18.8,USPALLATA
Dec-22,32,17.4,VENADO TUERTO AERO
Dec-22,27.4,12.1,VICTORICA
Dec-22,23,10.9,VIEDMA AERO
Dec-22,35.2,22.6,VILLA DE MARIA DEL RIO SECO
Dec-22,36.5,21,VILLA DOLORES AERO
Dec-22,21.8,,VILLA GESELL AERO
Dec-22,30.6,13.8,VILLA REYNOLDS AERO
Dec-22,35.9,23.8,AEROPARQUE AERO
Dec-22,30.5,14.3,AZUL AERO
Dec-22,30,17.3,BAHIA BLANCA AERO
Dec-22,16.6,9,BARILOCHE AERO
Dec-22,0.6,-6.1,BASE BELGRANO II
Dec-22,3.5,,BASE CARLINI (EX JUBANY)
Dec-22,3,-3.1,BASE ESPERANZA
Dec-22,-2.1,-5.7,BASE MARAMBIO
Dec-22,-0.2,-4,BASE ORCADAS
Dec-22,3.9,-3.3,BASE SAN MARTIN
Dec-22,31,16.4,BENITO JUAREZ AERO
Dec-22,30.3,22.2,BERNARDO DE IRIGOYEN AERO
Dec-22,32.4,20,BOLIVAR AERO
Dec-22,37.7,23.1,BUENOS AIRES OBSERVATORIO
Dec-22,,20,CAMPO DE MAYO AERO
Dec-22,39.5,22.9,CATAMARCA AERO
Dec-22,34.8,21.5,CERES AERO
Dec-22,38,22.4,CHAMICAL AERO
Dec-22,19.1,8,CHAPELCO AERO
Dec-22,37.5,23,CHEPES
Dec-22,,21.5,CHILECITO AERO
Dec-22,28.8,15.7,CIPOLLETTI
Dec-22,22.8,13.9,COMODORO RIVADAVIA AERO
Dec-22,38.4,22.7,CONCORDIA AERO
Dec-22,38,19.1,CORDOBA AERO
Dec-22,39.5,21.5,CORDOBA OBSERVATORIO
Dec-22,30.9,15.2,CORONEL PRINGLES AERO
Dec-22,31.5,15.3,CORONEL SUAREZ AERO
Dec-22,32.5,23.1,CORRIENTES AERO
Dec-22,34.4,17.1,DOLORES AERO
Dec-22,19.3,8.5,EL BOLSON AERO
Dec-22,17.4,8,EL CALAFATE AERO
Dec-22,38.4,22.8,EL PALOMAR AERO
Dec-22,,,EL TREBOL
Dec-22,38.1,18.5,ESCUELA DE AVIACION MILITAR AERO
Dec-22,16.5,,ESQUEL AERO
Dec-22,38.1,21.1,EZEIZA AERO
Dec-22,31.9,20.6,FORMOSA AERO
Dec-22,33.2,22.3,GENERAL PICO AERO
Dec-22,20.7,9,GOBERNADOR GREGORES AERO
Dec-22,37,22.2,GUALEGUAYCHU AERO
Dec-22,34.1,23.6,IGUAZU AERO
Dec-22,33.6,24.5,ITUZAINGO
Dec-22,39,18,JACHAL
Dec-22,36.7,20,JUJUY AERO
Dec-22,33.5,19,JUJUY U N
Dec-22,38.7,20.8,JUNIN AERO
Dec-22,35.6,20.2,LA PLATA AERO
Dec-22,17.1,7.2,LA QUIACA OBSERVATORIO
Dec-22,41.1,22.4,LA RIOJA AERO
Dec-22,37.6,22.5,LABOULAYE AERO
Dec-22,35.5,17.5,LAS FLORES
Dec-22,28.4,23,LAS LOMITAS
Dec-22,33.2,14.6,MALARGUE AERO
Dec-22,24,7.2,MAQUINCHAO
Dec-22,26,14.3,MAR DEL PLATA AERO
Dec-22,37.4,21.5,MARCOS JUAREZ AERO
Dec-22,39,,MARIANO MORENO AERO
Dec-22,36.3,23.2,MENDOZA AERO
Dec-22,34.8,22.5,MENDOZA OBSERVATORIO
Dec-22,39,23,MERCEDES AERO (CTES)
Dec-22,,22.4,MERLO AERO
Dec-22,31.9,19.5,METAN
Dec-22,38.5,24,MONTE CASEROS AERO
Dec-22,38,23.5,MORON AERO
Dec-22,28.5,16.5,NEUQUEN AERO
Dec-22,36.2,20.4,NUEVE DE JULIO
Dec-22,,,OBERA
Dec-22,30.1,15.6,OLAVARRIA AERO
Dec-22,34,23.6,ORAN AERO
Dec-22,35,22.7,PARANA AERO
Dec-22,22.4,8.1,PASO DE INDIOS
Dec-22,37.8,25.5,PASO DE LOS LIBRES AERO
Dec-22,33.6,21.1,PEHUAJO AERO
Dec-22,,7.5,PERITO MORENO AERO
Dec-22,29.1,18,PIGUE AERO
Dec-22,37.8,19.6,PILAR OBSERVATORIO
Dec-22,33.9,25.8,POSADAS AERO
Dec-22,33.9,20.7,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
Dec-22,16,8.2,PUERTO DESEADO AERO
Dec-22,23.6,13.8,PUERTO MADRYN AERO
Dec-22,33.5,19,PUNTA INDIO B.A.
Dec-22,35,21.7,RAFAELA AERO
Dec-22,36.5,22.2,RECONQUISTA AERO
Dec-22,33.6,21.7,RESISTENCIA AERO
Dec-22,30.2,15.4,RIO COLORADO
Dec-22,38.3,22.7,RIO CUARTO AERO
Dec-22,19,3,RIO GALLEGOS AERO
Dec-22,13.2,0.4,RIO GRANDE B.A.
Dec-22,33.5,24,RIVADAVIA
Dec-22,37.6,21.5,ROSARIO AERO
Dec-22,34.2,18.6,SALTA AERO
Dec-22,25,13.2,SAN ANTONIO OESTE AERO
Dec-22,,,SAN CARLOS (MZA)
Dec-22,36.9,22.3,SAN FERNANDO AERO
Dec-22,41.2,23,SAN JUAN AERO
Dec-22,16.6,8.3,SAN JULIAN AERO
Dec-22,38,24,SAN LUIS AERO
Dec-22,36.6,23.1,SAN MARTIN (MZA)
Dec-22,32,20.2,SAN RAFAEL AERO
Dec-22,16.2,7.7,SANTA CRUZ AERO
Dec-22,31.6,23.2,SANTA ROSA AERO
Dec-22,38.1,19.2,SANTA ROSA DE CONLARA AERO
Dec-22,36.8,19.6,SANTIAGO DEL ESTERO AERO
Dec-22,36.4,21,SAUCE VIEJO AERO
Dec-22,34.9,21.6,SUNCHALES AERO
Dec-22,31.1,13,TANDIL AERO
Dec-22,31.5,21.9,TARTAGAL AERO
Dec-22,35,21,TERMAS DE RIO HONDO AERO
Dec-22,38.5,21,TINOGASTA
Dec-22,25,14.3,TRELEW AERO
Dec-22,33.4,22,TRENQUE LAUQUEN
Dec-22,31,17.1,TRES ARROYOS
Dec-22,34.5,20.3,TUCUMAN AERO
Dec-22,14,6,USHUAIA AERO
Dec-22,36.6,19,USPALLATA
Dec-22,39.6,21.3,VENADO TUERTO AERO
Dec-22,32.6,16.5,VICTORICA
Dec-22,25.6,10.3,VIEDMA AERO
Dec-22,37.3,20.4,VILLA DE MARIA DEL RIO SECO
Dec-22,37.4,21,VILLA DOLORES AERO
Dec-22,30,14.5,VILLA GESELL AERO
Dec-22,36.5,17.8,VILLA REYNOLDS AERO
Dec-22,28,21.6,AEROPARQUE AERO
Dec-22,32.4,11.3,AZUL AERO
Dec-22,34.6,14.4,BAHIA BLANCA AERO
Dec-22,19.3,5,BARILOCHE AERO
Dec-22,1.3,-5.1,BASE BELGRANO II
Dec-22,0.8,,BASE CARLINI (EX JUBANY)
Dec-22,2,-4.1,BASE ESPERANZA
Dec-22,-2.3,-6.7,BASE MARAMBIO
Dec-22,0.1,-3.9,BASE ORCADAS
Dec-22,3.1,-5.2,BASE SAN MARTIN
Dec-22,33.4,11.7,BENITO JUAREZ AERO
Dec-22,29.8,20.2,BERNARDO DE IRIGOYEN AERO
Dec-22,33.1,13.5,BOLIVAR AERO
Dec-22,29.8,21.6,BUENOS AIRES OBSERVATORIO
Dec-22,,19,CAMPO DE MAYO AERO
Dec-22,36.5,23,CATAMARCA AERO
Dec-22,36.6,21.3,CERES AERO
Dec-22,38,23.5,CHAMICAL AERO
Dec-22,22.4,8.6,CHAPELCO AERO
Dec-22,35,22,CHEPES
Dec-22,,22.5,CHILECITO AERO
Dec-22,32.5,17,CIPOLLETTI
Dec-22,26.6,12.9,COMODORO RIVADAVIA AERO
Dec-22,33,20.4,CONCORDIA AERO
Dec-22,32.1,21.1,CORDOBA AERO
Dec-22,33,22,CORDOBA OBSERVATORIO
Dec-22,35,10.7,CORONEL PRINGLES AERO
Dec-22,35,10,CORONEL SUAREZ AERO
Dec-22,34.2,22,CORRIENTES AERO
Dec-22,28.8,14.2,DOLORES AERO
Dec-22,22.5,4.7,EL BOLSON AERO
Dec-22,18.9,6.2,EL CALAFATE AERO
Dec-22,31,20.9,EL PALOMAR AERO
Dec-22,32.4,21,ESCUELA DE AVIACION MILITAR AERO
Dec-22,19.5,,ESQUEL AERO
Dec-22,31.6,18.4,EZEIZA AERO
Dec-22,34.3,26.3,FORMOSA AERO
Dec-22,34.7,17,GENERAL PICO AERO
Dec-22,22.4,6,GOBERNADOR GREGORES AERO
Dec-22,34.6,22.4,GUALEGUAYCHU AERO
Dec-22,33.9,22.4,IGUAZU AERO
Dec-22,33.6,24.5,ITUZAINGO
Dec-22,34,22,JACHAL
Dec-22,33.6,22.3,JUJUY AERO
Dec-22,33.6,20.2,JUJUY U N
Dec-22,33.6,19,JUNIN AERO
Dec-22,29.5,17,LA PLATA AERO
Dec-22,22.6,9,LA QUIACA OBSERVATORIO
Dec-22,36.4,27.7,LA RIOJA AERO
Dec-22,31,19.9,LABOULAYE AERO
Dec-22,32.2,15,LAS FLORES
Dec-22,44.2,23.5,LAS LOMITAS
Dec-22,31.6,15.2,MALARGUE AERO
Dec-22,24.5,6.5,MAQUINCHAO
Dec-22,26.6,9.4,MAR DEL PLATA AERO
Dec-22,33.1,22.3,MARCOS JUAREZ AERO
Dec-22,31.5,,MARIANO MORENO AERO
Dec-22,36.5,24.7,MENDOZA AERO
Dec-22,34.3,22.4,MENDOZA OBSERVATORIO
Dec-22,34,23.5,MERCEDES AERO (CTES)
Dec-22,,19.5,MERLO AERO
Dec-22,29.2,17.9,METAN
Dec-22,33.8,24.6,MONTE CASEROS AERO
Dec-22,31,20.3,MORON AERO
Dec-22,32.5,14.5,NEUQUEN AERO
Dec-22,35,15.9,NUEVE DE JULIO
Dec-22,33,24.8,OBERA
Dec-22,32.5,12.4,OLAVARRIA AERO
Dec-22,40,23.8,ORAN AERO
Dec-22,34.8,22.5,PARANA AERO
Dec-22,24,6.1,PASO DE INDIOS
Dec-22,33.1,26.3,PASO DE LOS LIBRES AERO
Dec-22,34.3,15.4,PEHUAJO AERO
Dec-22,,7.5,PERITO MORENO AERO
Dec-22,34,13.3,PIGUE AERO
Dec-22,32.7,21.9,PILAR OBSERVATORIO
Dec-22,34.7,26.5,POSADAS AERO
Dec-22,34.8,24.7,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
Dec-22,19.3,8,PUERTO DESEADO AERO
Dec-22,27.2,10.1,PUERTO MADRYN AERO
Dec-22,26.6,18.5,PUNTA INDIO B.A.
Dec-22,36.4,21.3,RAFAELA AERO
Dec-22,35,21.9,RECONQUISTA AERO
Dec-22,33,21.9,RESISTENCIA AERO
Dec-22,35,13.4,RIO COLORADO
Dec-22,33.5,21.5,RIO CUARTO AERO
Dec-22,20,2,RIO GALLEGOS AERO
Dec-22,19.1,3.7,RIO GRANDE B.A.
Dec-22,44,25.8,RIVADAVIA
Dec-22,31.1,22.5,ROSARIO AERO
Dec-22,29.5,19.2,SALTA AERO
Dec-22,28.5,14,SAN ANTONIO OESTE AERO
Dec-22,35.2,18.9,SAN CARLOS (MZA)
Dec-22,30,22.5,SAN FERNANDO AERO
Dec-22,37.5,25.3,SAN JUAN AERO
Dec-22,15,9.5,SAN JULIAN AERO
Dec-22,36.7,23.2,SAN LUIS AERO
Dec-22,37.4,23.7,SAN MARTIN (MZA)
Dec-22,35.9,17.3,SAN RAFAEL AERO
Dec-22,19,6.3,SANTA CRUZ AERO
Dec-22,37.2,16.3,SANTA ROSA AERO
Dec-22,35.7,21.7,SANTA ROSA DE CONLARA AERO
Dec-22,39,22.6,SANTIAGO DEL ESTERO AERO
Dec-22,34.7,22.6,SAUCE VIEJO AERO
Dec-22,36,21.6,SUNCHALES AERO
Dec-22,33.4,8.6,TANDIL AERO
Dec-22,41.5,23,TARTAGAL AERO
Dec-22,32.2,23,TERMAS DE RIO HONDO AERO
Dec-22,31.5,20,TINOGASTA
Dec-22,28.5,9.5,TRELEW AERO
Dec-22,34.8,17.3,TRENQUE LAUQUEN
Dec-22,35.3,11.9,TRES ARROYOS
Dec-22,35.3,21.4,TUCUMAN AERO
Dec-22,11.5,5.5,USHUAIA AERO
Dec-22,31,19,USPALLATA
Dec-22,31.5,21.4,VENADO TUERTO AERO
Dec-22,37.3,14.5,VICTORICA
Dec-22,26.9,10.3,VIEDMA AERO
Dec-22,38.2,21.2,VILLA DE MARIA DEL RIO SECO
Dec-22,35,21.2,VILLA DOLORES AERO
Dec-22,27.1,12.5,VILLA GESELL AERO
Dec-22,37,19.6,VILLA REYNOLDS AERO
Dec-22,34.6,22.4,AEROPARQUE AERO
Dec-22,34.2,17.1,AZUL AERO
Dec-22,31.6,19.8,BAHIA BLANCA AERO
Dec-22,18.4,10,BARILOCHE AERO
Dec-22,1.5,-7.1,BASE BELGRANO II
Dec-22,1.1,,BASE CARLINI (EX JUBANY)
Dec-22,4,-4.1,BASE ESPERANZA
Dec-22,-0.7,-5.2,BASE MARAMBIO
Dec-22,2.2,-3.4,BASE ORCADAS
Dec-22,2.9,-2.5,BASE SAN MARTIN
Dec-22,33.2,19.4,BENITO JUAREZ AERO
Dec-22,32.5,23,BERNARDO DE IRIGOYEN AERO
Dec-22,34.7,18,BOLIVAR AERO
Dec-22,38.2,23.7,BUENOS AIRES OBSERVATORIO
Dec-22,,20.3,CAMPO DE MAYO AERO
Dec-22,42,24,CATAMARCA AERO
Dec-22,42.6,23.4,CERES AERO
Dec-22,42.7,27.8,CHAMICAL AERO
Dec-22,19.5,13.5,CHAPELCO AERO
Dec-22,41,26.5,CHEPES
Dec-22,,20.8,CHILECITO AERO
Dec-22,30.8,17.7,CIPOLLETTI
Dec-22,25.5,13.4,COMODORO RIVADAVIA AERO
Dec-22,40.1,18.5,CONCORDIA AERO
Dec-22,41.4,19.6,CORDOBA AERO
Dec-22,40.5,24,CORDOBA OBSERVATORIO
Dec-22,31.2,20,CORONEL PRINGLES AERO
Dec-22,32.1,16.9,CORONEL SUAREZ AERO
Dec-22,39.7,23.9,CORRIENTES AERO
Dec-22,36.9,16.6,DOLORES AERO
Dec-22,19.5,10.2,EL BOLSON AERO
Dec-22,16.9,7.5,EL CALAFATE AERO
Dec-22,38.5,19.6,EL PALOMAR AERO
Dec-22,40.5,19.3,ESCUELA DE AVIACION MILITAR AERO
Dec-22,17.2,,ESQUEL AERO
Dec-22,38.1,19.9,EZEIZA AERO
Dec-22,39.5,23.7,FORMOSA AERO
Dec-22,33.3,20,GENERAL PICO AERO
Dec-22,17.2,9,GOBERNADOR GREGORES AERO
Dec-22,40.6,20.9,GUALEGUAYCHU AERO
Dec-22,36.5,22.7,IGUAZU AERO
Dec-22,38,23,ITUZAINGO
Dec-22,38,20,JACHAL
Dec-22,39.7,21.8,JUJUY AERO
Dec-22,37.1,20.3,JUJUY U N
Dec-22,40.1,20,JUNIN AERO
Dec-22,37.5,20.2,LA PLATA AERO
Dec-22,22.5,8.5,LA QUIACA OBSERVATORIO
Dec-22,43.2,28.2,LA RIOJA AERO
Dec-22,38.1,19.9,LABOULAYE AERO
Dec-22,35,19,LAS FLORES
Dec-22,45,27.8,LAS LOMITAS
Dec-22,34.2,9.5,MALARGUE AERO
Dec-22,22.4,9.7,MAQUINCHAO
Dec-22,32.3,14.4,MAR DEL PLATA AERO
Dec-22,38.5,18.7,MARCOS JUAREZ AERO
Dec-22,39.5,,MARIANO MORENO AERO
Dec-22,37.2,24.8,MENDOZA AERO
Dec-22,35.2,24,MENDOZA OBSERVATORIO
Dec-22,40,25,MERCEDES AERO (CTES)
Dec-22,,22,MERLO AERO
Dec-22,41.8,23.5,METAN
Dec-22,40.3,22.8,MONTE CASEROS AERO
Dec-22,38.5,22.7,MORON AERO
Dec-22,30.9,17,NEUQUEN AERO
Dec-22,38.2,20.5,NUEVE DE JULIO
Dec-22,37,24.5,OBERA
Dec-22,34.6,17.1,OLAVARRIA AERO
Dec-22,45,28.9,ORAN AERO
Dec-22,39.3,22.1,PARANA AERO
Dec-22,23.7,9.8,PASO DE INDIOS
Dec-22,40.6,24.1,PASO DE LOS LIBRES AERO
Dec-22,34.3,20.2,PEHUAJO AERO
Dec-22,,8.5,PERITO MORENO AERO
Dec-22,31.4,21.3,PIGUE AERO
Dec-22,40.2,20.6,PILAR OBSERVATORIO
Dec-22,38.3,26.2,POSADAS AERO
Dec-22,42.5,25.1,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
Dec-22,16.6,10.6,PUERTO DESEADO AERO
Dec-22,28,14.8,PUERTO MADRYN AERO
Dec-22,37.3,19,PUNTA INDIO B.A.
Dec-22,41.6,24.2,RAFAELA AERO
Dec-22,41.5,23.5,RECONQUISTA AERO
Dec-22,40.5,24.4,RESISTENCIA AERO
Dec-22,32.2,22,RIO COLORADO
Dec-22,38,22.4,RIO CUARTO AERO
Dec-22,18.6,6.5,RIO GALLEGOS AERO
Dec-22,15.3,5.2,RIO GRANDE B.A.
Dec-22,45,27,RIVADAVIA
Dec-22,38.7,20.8,ROSARIO AERO
Dec-22,36,21.7,SALTA AERO
Dec-22,32.5,21.5,SAN ANTONIO OESTE AERO
Dec-22,36.8,18.9,SAN CARLOS (MZA)
Dec-22,38.5,21.6,SAN FERNANDO AERO
Dec-22,40.2,21,SAN JUAN AERO
Dec-22,15.2,9.1,SAN JULIAN AERO
Dec-22,37.5,26.7,SAN LUIS AERO
Dec-22,37.7,24.6,SAN MARTIN (MZA)
Dec-22,34.5,21.5,SAN RAFAEL AERO
Dec-22,14,7.7,SANTA CRUZ AERO
Dec-22,32.8,24.2,SANTA ROSA AERO
Dec-22,41.2,20.1,SANTA ROSA DE CONLARA AERO
Dec-22,44.7,29,SANTIAGO DEL ESTERO AERO
Dec-22,39.7,22.4,SAUCE VIEJO AERO
Dec-22,42.6,21.1,SUNCHALES AERO
Dec-22,34.1,12.3,TANDIL AERO
Dec-22,43.7,28,TARTAGAL AERO
Dec-22,43.4,25.5,TERMAS DE RIO HONDO AERO
Dec-22,40.5,23.5,TINOGASTA
Dec-22,28.3,17.4,TRELEW AERO
Dec-22,34,21.8,TRENQUE LAUQUEN
Dec-22,31.2,19,TRES ARROYOS
Dec-22,44,25.5,TUCUMAN AERO
Dec-22,12,4.2,USHUAIA AERO
Dec-22,34.5,18,USPALLATA
Dec-22,39,19,VENADO TUERTO AERO
Dec-22,33.8,17.7,VICTORICA
Dec-22,30,20.6,VIEDMA AERO
Dec-22,43.9,22,VILLA DE MARIA DEL RIO SECO
Dec-22,41.8,23.3,VILLA DOLORES AERO
Dec-22,33.5,15,VILLA GESELL AERO
Dec-22,36.4,18.4,VILLA REYNOLDS AERO
Dec-22,34.8,21.1,AEROPARQUE AERO
Dec-22,32.6,19.1,AZUL AERO
Dec-22,33.5,18.1,BAHIA BLANCA AERO
Dec-22,18.7,10.1,BARILOCHE AERO
Dec-22,2.4,-8.1,BASE BELGRANO II
Dec-22,3.6,,BASE CARLINI (EX JUBANY)
Dec-22,2.5,-3.1,BASE ESPERANZA
Dec-22,-0.7,-4.6,BASE MARAMBIO
Dec-22,0.9,-3.5,BASE ORCADAS
Dec-22,1.5,-3.4,BASE SAN MARTIN
Dec-22,32.5,19.1,BENITO JUAREZ AERO
Dec-22,32,21.9,BERNARDO DE IRIGOYEN AERO
Dec-22,33.6,17,BOLIVAR AERO
Dec-22,36.1,22,BUENOS AIRES OBSERVATORIO
Dec-22,,19.8,CAMPO DE MAYO AERO
Dec-22,42,25.9,CATAMARCA AERO
Dec-22,36,27.5,CERES AERO
Dec-22,39.5,27,CHAMICAL AERO
Dec-22,19.2,11.4,CHAPELCO AERO
Dec-22,40,26,CHEPES
Dec-22,,26.5,CHILECITO AERO
Dec-22,34.8,19,CIPOLLETTI
Dec-22,26.7,13.9,COMODORO RIVADAVIA AERO
Dec-22,31.9,21.4,CONCORDIA AERO
Dec-22,36,21,CORDOBA AERO
Dec-22,37,23.1,CORDOBA OBSERVATORIO
Dec-22,33.2,15.6,CORONEL PRINGLES AERO
Dec-22,33.8,15.5,CORONEL SUAREZ AERO
Dec-22,40,25.7,CORRIENTES AERO
Dec-22,33,18.8,DOLORES AERO
Dec-22,22.5,11,EL BOLSON AERO
Dec-22,11.4,6,EL CALAFATE AERO
Dec-22,36.6,21,EL PALOMAR AERO
Dec-22,35.9,20.4,ESCUELA DE AVIACION MILITAR AERO
Dec-22,19.3,,ESQUEL AERO
Dec-22,35.7,20.1,EZEIZA AERO
Dec-22,41,21.5,FORMOSA AERO
Dec-22,34.5,16.7,GENERAL PICO AERO
Dec-22,17,7,GOBERNADOR GREGORES AERO
Dec-22,35.4,23.3,GUALEGUAYCHU AERO
Dec-22,36,23.1,IGUAZU AERO
Dec-22,37,23,ITUZAINGO
Dec-22,38.5,16.5,JACHAL
Dec-22,41.1,23.2,JUJUY AERO
Dec-22,38.1,20.9,JUJUY U N
Dec-22,35.1,19.8,JUNIN AERO
Dec-22,36.2,19.5,LA PLATA AERO
Dec-22,24.3,7.7,LA QUIACA OBSERVATORIO
Dec-22,43,27.1,LA RIOJA AERO
Dec-22,35.7,20.3,LABOULAYE AERO
Dec-22,32,17.8,LAS FLORES
Dec-22,45.3,29.4,LAS LOMITAS
Dec-22,34.2,10.3,MALARGUE AERO
Dec-22,25.6,10,MAQUINCHAO
Dec-22,32.4,19.1,MAR DEL PLATA AERO
Dec-22,34.5,20,MARCOS JUAREZ AERO
Dec-22,36,,MARIANO MORENO AERO
Dec-22,38.3,22.5,MENDOZA AERO
Dec-22,36.2,20.2,MENDOZA OBSERVATORIO
Dec-22,39.5,24,MERCEDES AERO (CTES)
Dec-22,,21,MERLO AERO
Dec-22,42,23,METAN
Dec-22,32,23.6,MONTE CASEROS AERO
Dec-22,36,20.7,MORON AERO
Dec-22,34.8,18.6,NEUQUEN AERO
Dec-22,35,18.7,NUEVE DE JULIO
Dec-22,36,24,OBERA
Dec-22,34.2,17.3,OLAVARRIA AERO
Dec-22,45,26.8,ORAN AERO
Dec-22,34.2,21.9,PARANA AERO
Dec-22,24.8,12.9,PASO DE INDIOS
Dec-22,38.5,23.4,PASO DE LOS LIBRES AERO
Dec-22,33.9,18.4,PEHUAJO AERO
Dec-22,,9,PERITO MORENO AERO
Dec-22,32.3,18.4,PIGUE AERO
Dec-22,34.8,22,PILAR OBSERVATORIO
Dec-22,38,26.2,POSADAS AERO
Dec-22,43.1,25.4,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
Dec-22,15,10,PUERTO DESEADO AERO
Dec-22,32,13,PUERTO MADRYN AERO
Dec-22,34,20.1,PUNTA INDIO B.A.
Dec-22,33.4,20.7,RAFAELA AERO
Dec-22,34.2,27.2,RECONQUISTA AERO
Dec-22,41,25.4,RESISTENCIA AERO
Dec-22,35.8,19.4,RIO COLORADO
Dec-22,33.4,19.7,RIO CUARTO AERO
Dec-22,17,6.4,RIO GALLEGOS AERO
Dec-22,11,-2.2,RIO GRANDE B.A.
Dec-22,46,28.5,RIVADAVIA
Dec-22,35.1,21.2,ROSARIO AERO
Dec-22,38.6,18,SALTA AERO
Dec-22,36.8,20.3,SAN ANTONIO OESTE AERO
Dec-22,37,15.9,SAN CARLOS (MZA)
Dec-22,36.1,21.1,SAN FERNANDO AERO
Dec-22,40.5,27.2,SAN JUAN AERO
Dec-22,14,9.2,SAN JULIAN AERO
Dec-22,37.2,23.5,SAN LUIS AERO
Dec-22,38.8,23.6,SAN MARTIN (MZA)
Dec-22,36.8,17.6,SAN RAFAEL AERO
Dec-22,13.6,7.9,SANTA CRUZ AERO
